sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
85209-6310,Pull-over décontracté en cachemire,Maille fine,,,Col bateau avec bord côtelé,Manches 3/4 avec ourlet côtelé,Ourlet à franges,,Pullover tricoté oversize,"Forme ample, décontractée",,,Ourlet fendu,Coutures épaules basses,,,Coutures latérales sur le devant avec fentes,,,,,64,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-over-decontracte-en-cachemire-w161-fr-258
85209-6311,Pull-over décontracté en cachemire,Maille fine,,,Col bateau avec bord côtelé,Manches 3/4 avec ourlet côtelé,Ourlet à franges,,Pullover tricoté oversize,"Forme ample, décontractée",,,Ourlet fendu,Coutures épaules basses,,,Coutures latérales sur le devant avec fentes,,,,,64,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-over-decontracte-en-cachemire-w161-fr-259
85209-6359,Pull-over décontracté en cachemire,Maille fine,,,Col bateau avec bord côtelé,Manches 3/4 avec ourlet côtelé,Ourlet à franges,,Pullover tricoté oversize,"Forme ample, décontractée",,,Ourlet fendu,Coutures épaules basses,,,Coutures latérales sur le devant avec fentes,,,,,64,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-over-decontracte-en-cachemire-w161-fr-260
85209-6376,Pull-over décontracté en cachemire,Maille fine,,,Col bateau avec bord côtelé,Manches 3/4 avec ourlet côtelé,Ourlet à franges,,Pullover tricoté oversize,"Forme ample, décontractée",,,Ourlet fendu,Coutures épaules basses,,,Coutures latérales sur le devant avec fentes,,,,,64,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-over-decontracte-en-cachemire-w161-fr-261
85210-6310,Pull femme décontracté,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,,,,,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-femme-decontracte-w161-fr-262
85210-6325,Pull femme décontracté,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,,,,,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-femme-decontracte-w161-fr-263
85210-6357,Pull femme décontracté,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,,,,,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-femme-decontracte-w161-fr-264
85210-6371,Pull femme décontracté,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,,,,,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-femme-decontracte-w161-fr-265
85211-6305,Cardigan boutonné en cachemire,Maille fine,,,Col V,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Forme décontractée,Poches prises sur le devant,,,,,,Fente montée sur le col,,,,,62,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-boutonne-en-cachemire-w161-fr-266
85211-6312,Cardigan boutonné en cachemire,Maille fine,,,Col V,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Forme décontractée,Poches prises sur le devant,,,,,,Fente montée sur le col,,,,,62,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-boutonne-en-cachemire-w161-fr-267
85211-6370,Cardigan boutonné en cachemire,Maille fine,,,Col V,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Forme décontractée,Poches prises sur le devant,,,,,,Fente montée sur le col,,,,,62,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-boutonne-en-cachemire-w161-fr-268
85211-6373,Cardigan boutonné en cachemire,Maille fine,,,Col V,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Forme décontractée,Poches prises sur le devant,,,,,,Fente montée sur le col,,,,,62,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-boutonne-en-cachemire-w161-fr-269
85215-6307,Gilet court et décontracté,Maille fine,,,Col tricoté,Manches longues avec ourlet roulé,Ourlet roulé,Ouvert devant,Cardigan en coupe droite,Coupe courte,,,,,,,,,,,,50,54,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-court-decontracte-w161-fr-270
85215-6353,Gilet court et décontracté,Maille fine,,,Col tricoté,Manches longues avec ourlet roulé,Ourlet roulé,Ouvert devant,Cardigan en coupe droite,Coupe courte,,,,,,,,,,,,50,54,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-court-decontracte-w161-fr-271
85217-6302,Pull à col bateau en cachemire,Tricot en nid d'abeille,,,Col bateau,Manches longues structurées,Ourlets en maille côtelée,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,,,,,,64,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-bateau-en-cachemire-w161-fr-272
85217-6366,Pull à col bateau en cachemire,Tricot en nid d'abeille,,,Col bateau,Manches longues structurées,Ourlets en maille côtelée,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,,,,,,64,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-bateau-en-cachemire-w161-fr-273
85217-6371,Pull à col bateau en cachemire,Tricot en nid d'abeille,,,Col bateau,Manches longues structurées,Ourlets en maille côtelée,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,,,,,,64,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-bateau-en-cachemire-w161-fr-274
85217-6376,Pull à col bateau en cachemire,Tricot en nid d'abeille,,,Col bateau,Manches longues structurées,Ourlets en maille côtelée,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,,,,,,64,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-bateau-en-cachemire-w161-fr-275
85218-6305,Cardigan oversize,Maille fine,,,Col châle large et côtelé,Manches raglan raccourcies,Ourlet large et structuré,Ouvert devant,Cardigan coupe oversized,Ample et décontracté,Poches prises sur le devant,,,,,,Mélange de structures,,,,,50,74,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-oversize-w161-fr-276
85218-6321,Cardigan oversize,Maille fine,,,Col châle large et côtelé,Manches raglan raccourcies,Ourlet large et structuré,Ouvert devant,Cardigan coupe oversized,Ample et décontracté,Poches prises sur le devant,,,,,,Mélange de structures,,,,,50,74,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-oversize-w161-fr-277
85218-6330,Cardigan oversize,Maille fine,,,Col châle large et côtelé,Manches raglan raccourcies,Ourlet large et structuré,Ouvert devant,Cardigan coupe oversized,Ample et décontracté,Poches prises sur le devant,,,,,,Mélange de structures,,,,,50,74,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-oversize-w161-fr-278
85218-6332,Cardigan oversize,Maille fine,,,Col châle large et côtelé,Manches raglan raccourcies,Ourlet large et structuré,Ouvert devant,Cardigan coupe oversized,Ample et décontracté,Poches prises sur le devant,,,,,,Mélange de structures,,,,,50,74,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-oversize-w161-fr-279
85219-6630,Pull en cachemire mouliné,Maille fine agréable,,,Col bateau avec bord côtelé,Manches 3/4 à bords frangés,Bordures frangées,,Pull en coupe droite,Coupe courte et ample,,,,,,Laine moulinée,,,,,,52,54,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-en-cachemire-mouline-w161-fr-280
85219-6632,Pull en cachemire mouliné,Maille fine agréable,,,Col bateau avec bord côtelé,Manches 3/4 à bords frangés,Bordures frangées,,Pull en coupe droite,Coupe courte et ample,,,,,,Laine moulinée,,,,,,52,54,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-en-cachemire-mouline-w161-fr-281
85219-6670,Pull en cachemire mouliné,Maille fine agréable,,,Col bateau avec bord côtelé,Manches 3/4 à bords frangés,Bordures frangées,,Pull en coupe droite,Coupe courte et ample,,,,,,Laine moulinée,,,,,,52,54,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-en-cachemire-mouline-w161-fr-282
85221-6632,Cardigan chiné en cachemire,Maille fine agréable,,,Col tricoté,Manches longues,Ourlets en maille côtelée,Ouvert devant,Cardigan en coupe droite,Forme décontractée,Poches plaquées à bordures frangées,,,,,Laine moulinée,,,,,,50,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-chine-en-cachemire-w161-fr-283
85221-6670,Cardigan chiné en cachemire,Maille fine agréable,,,Col tricoté,Manches longues,Ourlets en maille côtelée,Ouvert devant,Cardigan en coupe droite,Forme décontractée,Poches plaquées à bordures frangées,,,,,Laine moulinée,,,,,,50,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-chine-en-cachemire-w161-fr-284
85223-6305,Pull trapèze en cachemire,Maille fine,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,48,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-trapeze-en-cachemire-w161-fr-285
85223-6366,Pull trapèze en cachemire,Maille fine,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,48,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-trapeze-en-cachemire-w161-fr-286
85223-6371,Pull trapèze en cachemire,Maille fine,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,48,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-trapeze-en-cachemire-w161-fr-287
85223-6376,Pull trapèze en cachemire,Maille fine,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,48,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-trapeze-en-cachemire-w161-fr-288
85224-6312,Pull à franges,Maille fine,,,Col bateau avec bord côtelé,Manches longues à bord côtelé,Ourlet à franges,,Pull en coupe droite,Coupe courte et ample,,,,Coutures épaules basses,,,Franges extra longues,,,,,58,47,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-franges-w161-fr-289
85224-6325,Pull à franges,Maille fine,,,Col bateau avec bord côtelé,Manches longues à bord côtelé,Ourlet à franges,,Pull en coupe droite,Coupe courte et ample,,,,Coutures épaules basses,,,Franges extra longues,,,,,58,47,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-franges-w161-fr-290
85224-6373,Pull à franges,Maille fine,,,Col bateau avec bord côtelé,Manches longues à bord côtelé,Ourlet à franges,,Pull en coupe droite,Coupe courte et ample,,,,Coutures épaules basses,,,Franges extra longues,,,,,58,47,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-franges-w161-fr-291
85225-6305,Gilet en cachemir,Grosse maille,,,Col rond à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Coupe courte et ample,,,,,,,Mélange de structures,,,,,46,48,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-cachemir-w161-fr-292
85225-6325,Gilet en cachemir,Grosse maille,,,Col rond à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Coupe courte et ample,,,,,,,Mélange de structures,,,,,46,48,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-cachemir-w161-fr-293
85225-6337,Gilet en cachemir,Grosse maille,,,Col rond à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Coupe courte et ample,,,,,,,Mélange de structures,,,,,46,48,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-cachemir-w161-fr-294
85225-6366,Gilet en cachemir,Grosse maille,,,Col rond à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Coupe courte et ample,,,,,,,Mélange de structures,,,,,46,48,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-cachemir-w161-fr-295
85225-6373,Gilet en cachemir,Grosse maille,,,Col rond à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Coupe courte et ample,,,,,,,Mélange de structures,,,,,46,48,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-cachemir-w161-fr-296
85226-6302,Pullover à col rond en cachemire,Grosse maille,,,Col rond à bord côtelé,Manches longues raglan à structure côtelée,Ourlet roulé,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,Coutures de séparation extérieures,,,,,52,58,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-rond-en-cachemire-w161-fr-297
85226-6337,Pullover à col rond en cachemire,Grosse maille,,,Col rond à bord côtelé,Manches longues raglan à structure côtelée,Ourlet roulé,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,Coutures de séparation extérieures,,,,,52,58,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-rond-en-cachemire-w161-fr-298
85226-6366,Pullover à col rond en cachemire,Grosse maille,,,Col rond à bord côtelé,Manches longues raglan à structure côtelée,Ourlet roulé,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,Coutures de séparation extérieures,,,,,52,58,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-rond-en-cachemire-w161-fr-299
85226-6376,Pullover à col rond en cachemire,Grosse maille,,,Col rond à bord côtelé,Manches longues raglan à structure côtelée,Ourlet roulé,,Pullover tricoté forme trapèze,Forme décontractée,,,,,,,Coutures de séparation extérieures,,,,,52,58,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-rond-en-cachemire-w161-fr-300
85227-6631,Pull oversize,Maille fine en fil de tweed,,,Col V plongeant à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,Fentes sur les côtés,Coutures épaules basses,,Fil de tweed,L'ourlet avant est plus court que l'ourlet arrière,,,,,78,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-oversize-w161-fr-301
85227-6632,Pull oversize,Maille fine en fil de tweed,,,Col V plongeant à bord côtelé,Manches longues côtelées,Ourlets en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,Fentes sur les côtés,Coutures épaules basses,,Fil de tweed,L'ourlet avant est plus court que l'ourlet arrière,,,,,78,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-oversize-w161-fr-302
85231-6631,Pull en cachemire et fil de tweed,Maille fine en fil de tweed,,,Col bateau avec bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe courte et ample,,,Fentes sur les côtés,,,Fil de tweed,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,55,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-en-cachemire-fil-de-tweed-w161-fr-303
85231-6632,Pull en cachemire et fil de tweed,Maille fine en fil de tweed,,,Col bateau avec bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe courte et ample,,,Fentes sur les côtés,,,Fil de tweed,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,55,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-en-cachemire-fil-de-tweed-w161-fr-304
85241-6305,Gilet en grosse maille,Maille côtelée,,,Col tricoté,Manches longues à structure côtelée,Ourlet roulé,Ouvert devant,Cardigan en forme trapèze,Forme décontractée,,,,Coutures épaules basses,,,Ourlet arrondi,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-grosse-maille-w161-fr-305
85241-6373,Gilet en grosse maille,Maille côtelée,,,Col tricoté,Manches longues à structure côtelée,Ourlet roulé,Ouvert devant,Cardigan en forme trapèze,Forme décontractée,,,,Coutures épaules basses,,,Ourlet arrondi,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-grosse-maille-w161-fr-306
85241-6376,Gilet en grosse maille,Maille côtelée,,,Col tricoté,Manches longues à structure côtelée,Ourlet roulé,Ouvert devant,Cardigan en forme trapèze,Forme décontractée,,,,Coutures épaules basses,,,Ourlet arrondi,,,,,52,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-grosse-maille-w161-fr-307
85242-6305,Pullover à col montant,Maille côtelée,,,Col montant tricoté ,Manches longues à structure côtelée,Ourlet roulé,,Pullover en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-montant-w161-fr-308
85242-6371,Pullover à col montant,Maille côtelée,,,Col montant tricoté ,Manches longues à structure côtelée,Ourlet roulé,,Pullover en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-montant-w161-fr-309
85242-6373,Pullover à col montant,Maille côtelée,,,Col montant tricoté ,Manches longues à structure côtelée,Ourlet roulé,,Pullover en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-montant-w161-fr-310
85242-6376,Pullover à col montant,Maille côtelée,,,Col montant tricoté ,Manches longues à structure côtelée,Ourlet roulé,,Pullover en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,L'ourlet avant est plus court que l'ourlet arrière,,,,,50,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-montant-w161-fr-311
85245-6305,Gilet trapèze en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches raglan à revers,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en forme trapèze,"Forme ample, décontractée",,,Fentes hautes sur les côtés,,,,Coutures de séparation visible,,,,,66,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-trapeze-en-cachemire-w161-fr-312
85245-6325,Gilet trapèze en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches raglan à revers,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en forme trapèze,"Forme ample, décontractée",,,Fentes hautes sur les côtés,,,,Coutures de séparation visible,,,,,66,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-trapeze-en-cachemire-w161-fr-313
85246-6313,Pull à col roulé sans manches,Maille fine,,,Large col roulé côtelé,Manches courtes côtelées,,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,,,,,Ourlet arrondi,,,,,60,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-sans-manches-w161-fr-314
85246-6359,Pull à col roulé sans manches,Maille fine,,,Large col roulé côtelé,Manches courtes côtelées,,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,,,,,Ourlet arrondi,,,,,60,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-sans-manches-w161-fr-315
85246-6373,Pull à col roulé sans manches,Maille fine,,,Large col roulé côtelé,Manches courtes côtelées,,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,,,,,Ourlet arrondi,,,,,60,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-sans-manches-w161-fr-316
85300-6305,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-317
85300-6312,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-318
85300-6325,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-319
85300-6331,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-320
85300-6353,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-321
85300-6357,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-322
85300-6370,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-323
85300-6371,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-324
85300-6373,Pull à col V en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-325
85301-6305,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-326
85301-6312,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-327
85301-6325,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-328
85301-6330,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-329
85301-6331,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-330
85301-6353,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-331
85301-6357,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-332
85301-6370,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-333
85301-6371,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-334
85301-6373,Pull  à col rond en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-rond-en-cachemire-w161-fr-335
85302-6305,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-336
